merged.pos,gene,mean.1A,mean.1B,mean.3A
5035,NS3,0.005095196,0.004755168,0.004704436
5036,NS3,0.004596494,0.002314391,0.001465966
5037,NS3,0.002198331,0.010534968,0.005651365
5038,NS3,0.001773074,0.001553272,0.001963941
5039,NS3,0.006338515,0.011551416,0.015123938
5040,NS3,0.002311782,0.002408773,0.002313946
5041,NS3,0.004715378,0.004728717,0.004317625
5042,NS3,0.00333648,0.001473434,0.003654147
5043,NS3,0.004937163,0.004848213,0.006044372
5044,NS3,0.002350144,0.005138659,0.003303443
5045,NS3,0.012055848,0.016169552,NA
5046,NS3,0.003582781,0.004128393,0.002781464
5047,NS3,0.002406196,0.001699594,0.001199808
5048,NS3,0.007668087,0.010127347,0.012122866
5049,NS3,0.002606702,0.002531452,0.002481247
5050,NS3,0.001954065,0.002731016,0.001735797
5051,NS3,0.011644834,0.006271099,0.005366164
5052,NS3,0.002370611,0.001413571,0.001602742
5053,NS3,0.005310289,0.00478725,0.003524215
5054,NS3,0.009017808,0.002780037,0.022328112
5055,NS3,0.004313854,0.004114636,0.005555088
5056,NS3,0.00168836,0.001264438,0.001099341
5057,NS3,NA,0.007113456,0.016114131
5058,NS3,0.001117955,0.001358433,0.001133203
5059,NS3,0.003374887,0.002898864,0.003647798
5060,NS3,0.012354147,0.010662249,0.003704062
5061,NS3,0.002701175,0.003129,0.004162444
5062,NS3,0.00221286,0.001860419,0.002200429
5063,NS3,0.003306282,0.002928375,0.003557695
5064,NS3,0.000834874,0.000738878,0.001157122
5065,NS3,0.003901962,0.003395177,0.003109134
5066,NS3,0.0073927,0.012941305,0.011031677
5067,NS3,0.002616669,0.002995613,0.002234294
5068,NS3,0.002243898,0.001933507,0.002233114
5069,NS3,0.009073367,0.007868397,0.007291234
5070,NS3,0.001912823,0.001553018,0.001804962
5071,NS3,0.002849111,0.00251922,0.002539665
5072,NS3,0.009781763,0.004859295,0.004463584
5073,NS3,0.00389359,0.00316365,0.00597154
5074,NS3,0.003885019,0.004725533,0.003177465
5075,NS3,NA,0.005329572,0.010866486
5076,NS3,0.011539032,0.012448864,0.003570314
5077,NS3,0.004388027,0.005215343,0.005230726
5078,NS3,0.00619437,0.003056189,0.005630354
5079,NS3,0.005156262,0.005383001,0.006492526
5080,NS3,0.000933133,0.001118712,0.000894252
5081,NS3,0.01375177,0.007655711,0.005329928
5082,NS3,0.000992078,0.001466956,0.001089761
5083,NS3,0.003577638,0.003374529,0.005022067
5084,NS3,0.006253183,0.010437754,0.006685587
5085,NS3,0.005417377,0.005279514,0.005357547
5086,NS3,0.000803546,0.000847512,0.000955082
5087,NS3,0.00355685,0.008724888,0.011616705
5088,NS3,0.002721777,0.001813402,0.0023528
5089,NS3,0.005131833,0.00386733,0.004641144
5090,NS3,0.004758139,NA,0.002907794
5091,NS3,0.002166103,0.002048389,0.002388847
5092,NS3,0.003527725,0.003422771,0.002661388
5093,NS3,0.002330024,0.007931621,0.003522247
5094,NS3,0.00490952,0.002109089,0.002287651
5095,NS3,0.001029372,0.002449801,0.003979072
5096,NS3,0.012510411,0.005847821,0.002974749
5097,NS3,0.001452092,0.001174017,0.00130718
5098,NS3,0.002208378,0.001097591,0.001475945
5099,NS3,0.005731688,0.009457887,0.007477546
5100,NS3,0.001223622,0.00122979,0.001871255
5101,NS3,0.003229031,0.006351537,0.004471514
5102,NS3,0.008368747,0.010992429,0.007039082
5103,NS3,0.00418357,0.005304625,0.00421699
5104,NS3,0.00537044,0.00392891,0.006183296
5105,NS3,0.003866897,0.00350953,0.010175412
5106,NS3,NA,0.007781759,0.003285613
5107,NS3,0.004779495,0.004653994,0.004784142
5108,NS3,0.011667569,0.006531821,0.002175994
5109,NS3,0.001240038,0.001966078,NA
5110,NS3,0.001134894,0.001353939,0.00150078
5111,NS3,0.008141596,0.004363378,0.006078661
5112,NS3,0.002187304,0.002305791,0.003459335
5113,NS3,0.002302236,0.002136402,0.001991914
5114,NS3,0.003973475,0.002055589,0.001426456
5115,NS3,0.001650199,0.006051492,0.00173371
5116,NS3,0.00328872,0.003441189,0.004053425
5117,NS3,0.003240517,0.003935093,NA
5118,NS3,0.001268753,NA,0.004481634
5119,NS3,0.003421003,NA,0.001603943
5120,NS3,0.0048141,NA,0.00459533
5121,NS3,0.001409998,0.002126195,0.001843748
5122,NS3,0.003248377,0.002641218,0.001842202
5123,NS3,0.008516057,NA,0.007227752
5124,NS3,0.003810289,0.003719532,0.003472549
5125,NS3,0.003255065,0.003150232,0.002390506
5126,NS3,0.002727827,0.006083552,0.007829878
5127,NS3,0.001440891,0.001737524,0.001146024
5128,NS3,0.003659538,0.003476098,0.003105066
5129,NS3,0.005328066,0.009091616,0.00474405
5130,NS3,0.002192224,0.002282718,0.002150988
5131,NS3,0.002450172,0.001574613,0.0020507
5132,NS3,0.003075901,0.012839705,0.001879938
5133,NS3,0.003506493,0.004188607,0.002618851
5134,NS3,0.00157856,0.001524725,0.001058573
5135,NS3,0.008915115,0.005307274,0.007524476
5136,NS3,0.002362371,0.001546535,0.001470843
5137,NS3,0.006334103,0.003901359,0.004313849
5138,NS3,0.003056489,0.008410684,0.002092321
5139,NS3,0.00353002,0.003895907,0.004373115
5140,NS3,0.001867099,0.001877569,0.001836221
5141,NS3,0.005881152,0.006636276,0.004911693
5142,NS3,0.002851635,0.002642562,0.003578554
5143,NS3,0.002147217,0.001893723,0.002161429
5144,NS3,0.00690035,0.007494522,0.007387406
5145,NS3,0.00393455,0.003582769,0.002100985
5146,NS3,0.001159473,0.001487571,0.002031779
5147,NS3,0.008127315,0.00535987,0.004227829
5148,NS3,0.00308594,0.002645622,0.003057845
5149,NS3,0.002374368,0.001721153,0.002280583
5150,NS3,0.013697998,NA,0.006188752
5151,NS3,0.001406909,0.001601449,0.001569037
5152,NS3,0.005941308,0.013740816,0.004035009
5153,NS3,0.01490086,NA,0.003513914
5154,NS3,0.002007708,0.002457058,0.002241212
5155,NS3,0.00245297,0.001705786,0.002578689
5156,NS3,0.005977289,0.025807303,0.007652084
5157,NS3,0.001925738,0.001683815,0.002414998
5158,NS3,0.004877936,0.002329218,0.001964361
5159,NS3,0.007184504,NA,0.006635139
5160,NS3,0.001618503,0.001558312,0.001790053
5161,NS3,0.001717267,0.001391372,0.001110222
5162,NS3,0.004321758,NA,0.011164039
5163,NS3,0.001704103,0.000833818,0.001061176
5164,NS3,0.001254534,0.000907086,0.001111183
5165,NS3,0.007678749,0.004855425,0.003660069
5166,NS3,0.003042461,0.003623145,0.003206055
5167,NS3,0.001378023,0.001751766,0.000614964
5168,NS3,0.007524497,NA,0.003971342
5169,NS3,0.003147262,0.003286811,0.003641248
5170,NS3,0.001470354,0.001587013,0.001162451
5171,NS3,0.00180206,0.00179786,0.001807498
5172,NS3,0.001505669,0.001796946,0.001318336
5173,NS3,0.005727014,0.00462756,0.006293031
5174,NS3,0.003779175,0.014043098,0.00345672
5175,NS3,0.002278612,0.001780178,0.00124369
5176,NS3,0.003732618,0.003517397,0.004276009
5177,NS3,0.00172143,0.009226188,0.000883775
5178,NS3,0.004917836,0.003470119,0.007433796
5179,NS3,0.003283088,0.003452992,0.006836472
5180,NS3,0.001266427,0.001169196,0.004969133
5181,NS3,0.003456107,0.003316054,0.004200187
5182,NS3,0.001372549,0.001102284,0.001627267
5183,NS3,0.001503075,0.001698454,0.001300444
5184,NS3,0.00456467,0.004329609,0.004647755
5185,NS3,0.004901171,0.004342705,0.006022834
5186,NS3,0.003163866,0.003185227,NA
5187,NS3,0.003315027,0.00436869,0.005424262
5188,NS3,0.001836323,0.001100161,0.001807334
5189,NS3,NA,0.017350123,0.009575815
5190,NS3,0.008999566,0.001813534,0.002317646
5191,NS3,0.00388869,0.006763224,0.00574622
5192,NS3,0.007028345,0.003639123,0.004132236
5193,NS3,0.005005774,0.005550853,0.003249678
5194,NS3,0.009151923,0.003667073,0.004419683
5195,NS3,0.007163876,0.004881487,NA
5196,NS3,0.002827029,0.002433678,0.002939922
5197,NS3,0.002779526,0.002473679,0.002180667
5198,NS3,0.010078428,0.003011053,0.006379679
5199,NS3,0.001215612,0.00268897,0.001723285
5200,NS3,0.003495583,0.003223538,0.003589672
5201,NS3,NA,0.009599265,0.00811868
5202,NS3,0.002500685,0.003083573,0.002158768
5203,NS3,0.0037574,0.003788688,0.005976191
5204,NS3,NA,0.016499795,NA
5205,NS3,0.003054242,0.001652966,0.003804972
5206,NS3,0.002102281,0.001139018,0.002666139
5207,NS3,0.004082062,0.006348953,0.00538529
5208,NS3,0.003718883,0.003131661,0.003877799
5209,NS3,0.002735908,0.002383427,0.001404047
5210,NS3,0.012796124,NA,0.004442548
5211,NS3,0.001317332,0.008713393,0.005165597
5212,NS3,0.003625488,0.004139002,0.002495257
5213,NS3,0.013876909,0.004887569,0.004923952
5214,NS3,0.001143586,0.001791221,0.001294541
5215,NS3,0.003685502,0.005283012,0.005189101
5216,NS3,0.008999903,0.009376282,0.010926634
5217,NS3,0.001774363,0.002319321,0.001748368
5218,NS3,0.002426226,0.002604376,0.002145426
5219,NS3,0.005844993,0.003249389,0.012022276
5220,NS3,0.003198187,0.004102302,0.002470864
5221,NS3,0.002649989,0.003176667,0.001585262
5222,NS3,0.008348375,0.007965802,NA
5223,NS3,0.004154809,0.004178626,0.003522128
5224,NS3,0.001570218,0.001714827,0.002353483
5225,NS3,0.010208567,0.016995124,0.008651808
5226,NS3,0.00115105,0.001217881,0.001935401
5227,NS3,0.001711881,0.001649151,0.001748525
5228,NS3,NA,0.002754081,0.001845104
5229,NS3,0.002966715,0.002844178,0.000693705
5230,NS3,0.003147153,0.00327403,0.003905604
5231,NS3,0.006445409,0.002619826,0.011278905
5232,NS3,0.005583352,0.007795417,0.002923974
5233,NS3,0.002313062,0.003049547,0.003164355
5234,NS3,0.008791125,0.004405558,NA
5235,NS3,0.002288114,0.002328693,0.003021008
5236,NS3,0.003344804,0.003198067,0.001461407
5237,NS3,0.005998624,NA,0.013796367
5238,NS3,0.004292647,0.002829229,0.001399359
5239,NS3,0.001390542,0.001364452,0.00224966
5240,NS3,0.017002242,0.013765603,0.001892919
5241,NS3,0.005469849,0.004201645,0.004691277
5242,NS3,0.002380678,0.00298176,0.002948916
5243,NS3,0.002523202,NA,0.003570432
5244,NS3,0.002680372,0.001506867,0.002332656
5245,NS3,0.001893832,0.001702784,0.002432475
5246,NS3,0.015267915,0.007004963,0.005468742
5247,NS3,0.002952999,0.001798897,0.002304479
5248,NS3,0.002597939,0.003343988,0.002393882
5249,NS3,0.014192179,0.004883185,0.012378744
5250,NS3,0.002325925,0.00341771,NA
5251,NS3,0.004192182,0.006298423,0.005981096
5252,NS3,0.014514502,NA,0.004218769
5253,NS3,0.001593247,0.001148657,0.000984575
5254,NS3,0.003977947,0.002104129,0.002019804
5255,NS3,0.004341905,0.007830103,0.002827475
5256,NS3,0.00243453,0.00262751,0.00180144
5257,NS3,0.003193139,0.004026145,0.00254048
5258,NS3,0.015399397,0.021236608,0.004098371
5259,NS3,0.001039502,0.00175304,0.001121067
5260,NS3,0.005095589,0.003557861,0.004754352
5261,NS3,0.017358533,0.002541795,0.006197838
5262,NS3,0.00864683,0.014943993,0.007555945
5263,NS3,0.005930284,0.005525107,NA
5264,NS3,0.004348013,0.008051311,0.004241306
5265,NS3,0.004889002,0.005139383,0.003919183
5266,NS3,0.005884994,0.004659325,0.001595319
5267,NS3,0.008786632,0.00651076,0.004537418
5268,NS3,0.004975972,0.001328313,0.002974857
5269,NS3,0.004266992,0.00565006,0.003060966
5270,NS3,0.003374549,0.001796021,0.005391445
5271,NS3,0.004573271,0.003465711,0.004758438
5272,NS3,0.001454642,0.000948595,0.001111783
5273,NS3,0.010870967,0.008391881,0.006865037
5274,NS3,0.001828295,0.001531153,0.001815535
5275,NS3,0.004746534,0.003552879,0.004449551
5276,NS3,0.005443435,0.003638544,0.007310417
5277,NS3,0.002428929,0.002148167,0.002481865
5278,NS3,0.001609945,0.001920607,0.001958681
5279,NS3,0.00710598,0.007890974,0.018001572
5280,NS3,0.004972815,0.002458601,0.0038246
5281,NS3,0.005228741,0.003135034,0.006278219
5282,NS3,0.004355251,0.00244178,0.00277147
5283,NS3,0.003333853,0.003322602,0.003978538
5284,NS3,0.001380832,0.000788964,0.000648724
5285,NS3,0.007423864,0.004688509,0.005962712
5286,NS3,0.003376957,0.001677978,0.004120484
5287,NS3,0.002285462,0.002066041,0.002522202
5288,NS3,0.013736553,NA,0.006962841
5289,NS3,0.003063998,0.003290819,0.00270168
5290,NS3,0.002582361,0.002616092,0.003147776
5291,NS3,0.006050675,0.003880602,0.006665685
5292,NS3,0.004265015,0.004424882,0.005299802
5293,NS3,0.004896908,0.005071053,0.004882569
5294,NS3,0.011703054,0.006742962,0.010199969
5295,NS3,0.003995787,0.00354464,0.004635438
5296,NS3,0.005121943,0.003373572,0.004126074
5297,NS3,0.001448715,0.001646645,0.00930223
5298,NS3,0.006889479,0.002755683,0.00242931
5299,NS3,0.000722554,0.00245789,0.002141883
5300,NS3,0.006045168,0.006299665,0.005252558
5301,NS3,0.004778664,0.004824257,0.004491718
5302,NS3,0.002615857,0.001667021,0.001827553
5303,NS3,0.011358637,0.004956336,0.003666474
5304,NS3,0.004292347,0.003638867,0.004429608
5305,NS3,0.004200744,0.003590402,0.004272758
5306,NS3,0.001003476,0.001058086,0.000784439
5307,NS3,0.00374535,0.003698358,0.005027302
5308,NS3,0.001922445,0.001959835,0.001444564
5309,NS3,0.005699647,0.004400774,0.007081351
5310,NS3,0.003006013,0.00283115,0.002227815
5311,NS3,0.002705607,0.002160806,0.002073165
5312,NS3,NA,0.007539027,0.009747064
5313,NS3,0.001501263,0.001245536,0.001111714
5314,NS3,0.00407983,0.003781925,0.003769713
5315,NS3,0.005555696,0.002912243,0.013520121
5316,NS3,0.004687768,0.005158593,0.005099325
5317,NS3,0.00318441,0.003637002,0.002575187
5318,NS3,0.00475974,0.004026552,0.003084443
5319,NS3,0.001426198,0.00137061,0.001119233
5320,NS3,0.005290597,0.004279408,0.004634838
5321,NS3,0.003644472,0.003665495,0.008031438
5322,NS3,0.003089779,0.008911446,0.001067369
5323,NS3,0.003898521,0.003765291,0.003641327
5324,NS3,0.004897075,0.0041912,NA
5325,NS3,0.00284928,0.002887436,0.005938815
5326,NS3,0.007910723,0.008012248,0.001949195
5327,NS3,0.002437533,0.001879061,0.003730751
5328,NS3,0.004540146,0.004072311,0.00286407
5329,NS3,0.001836061,0.001410148,0.001725631
5330,NS3,0.004053794,0.009862628,0.003659993
5331,NS4A,0.005022713,0.005257329,0.003803897
5332,NS4A,0.002510183,0.002468441,0.001986453
5333,NS4A,0.008176345,0.00390371,0.005758258
5334,NS4A,0.003638881,0.003440014,NA
5335,NS4A,0.001974016,0.0016621,0.001154025
5336,NS4A,0.009637993,0.01126457,0.002761309
5337,NS4A,0.010062604,0.003318626,0.003624064
5338,NS4A,0.008514757,0.002352264,0.001802647
5339,NS4A,0.001781266,0.001745899,0.001908269
5340,NS4A,0.002203732,0.001202919,0.001411948
5341,NS4A,0.002954732,0.002660725,0.005493579
5342,NS4A,0.005089563,0.002105826,0.007584677
5343,NS4A,0.002393043,0.004192553,0.005203865
5344,NS4A,0.00414781,0.003500919,0.003074499
5345,NS4A,0.006029504,NA,0.011748249
5346,NS4A,0.002726107,0.001437696,0.0017035
5347,NS4A,0.00274793,0.002249501,0.003462955
5348,NS4A,0.007881314,0.008827349,0.014030145
5349,NS4A,0.001581034,0.001284167,0.000801584
5350,NS4A,0.001823495,0.001552119,0.000802407
5351,NS4A,0.007945249,0.003272355,0.006842914
5352,NS4A,0.002638561,0.001857763,0.001136363
5353,NS4A,0.00210143,0.001816769,0.001824629
5354,NS4A,0.007752149,NA,0.003881733
5355,NS4A,0.003141439,0.001847876,0.002009773
5356,NS4A,0.004260178,0.003035676,0.003339129
5357,NS4A,0.004638105,0.00672989,NA
5358,NS4A,0.00429862,0.001734376,0.000801782
5359,NS4A,0.002935927,0.00429041,0.003828987
5360,NS4A,0.003523651,0.01404731,0.023287763
5361,NS4A,0.002615671,0.002167945,0.002872209
5362,NS4A,0.002559711,0.001878261,0.002179905
5363,NS4A,0.015747842,0.00830302,0.010095033
5364,NS4A,0.002260122,0.002103705,0.001857544
5365,NS4A,0.001644685,0.002247654,0.002317324
5366,NS4A,0.008719411,0.009810492,0.006406315
5367,NS4A,NA,NA,NA
5368,NS4A,0.002284213,0.003111459,0.003976885
5369,NS4A,0.004563064,0.002465156,0.013661132
5370,NS4A,0.005193487,0.00257925,0.001847817
5371,NS4A,0.003646021,0.003308156,0.003321013
5372,NS4A,0.013781391,0.011237223,0.00849612
5373,NS4A,0.002240708,0.002391382,0.002045215
5374,NS4A,0.002580972,0.001782064,0.002427214
5375,NS4A,0.004938764,0.006086762,NA
5376,NS4A,0.003117792,0.002883741,0.002910268
5377,NS4A,0.002009243,0.001886652,0.0027188
5378,NS4A,0.013203163,0.012107636,0.001935633
5379,NS4A,0.003183397,0.002555166,0.003377611
5380,NS4A,0.002304404,0.001649622,0.00189349
5381,NS4A,0.00589219,0.007841773,0.00430459
5382,NS4A,0.005437867,NA,0.005793314
5383,NS4A,0.003802766,0.00402791,0.004280475
5384,NS4A,0.007525179,NA,0.004564294
5385,NS4A,0.004793551,0.00433145,0.00565719
5386,NS4A,0.001134654,0.000915435,0.001659102
5387,NS4A,NA,0.01047399,0.006876305
5388,NS4A,0.004472,0.005909926,0.001483612
5389,NS4A,0.001487427,0.00122961,0.003672107
5390,NS4A,0.010468335,0.008154465,0.003752805
5391,NS4A,0.001711463,0.001936376,0.002704659
5392,NS4A,0.002484732,0.002208861,0.002234609
5393,NS4A,0.003446375,0.004212061,0.00433682
5394,NS4A,0.00396421,0.004059144,0.00416657
5395,NS4A,0.00178779,0.001861892,0.001769103
5396,NS4A,0.00590747,0.006866242,0.005540963
5397,NS4A,0.002477368,0.002556532,0.00197787
5398,NS4A,0.003045905,0.003557286,0.003444545
5399,NS4A,0.00367839,0.002905021,0.00544455
5400,NS4A,0.001441389,0.001429895,0.001611173
5401,NS4A,0.004627919,0.004433434,0.003686878
5402,NS4A,0.00381079,0.002398794,0.003789422
5403,NS4A,0.005333997,0.003667552,0.004378119
5404,NS4A,0.002742389,0.002968475,0.002422579
5405,NS4A,0.004309488,0.009037883,NA
5406,NS4A,0.001460368,0.002407892,0.001144679
5407,NS4A,0.002282975,0.002629603,0.003227467
5408,NS4A,0.007608309,0.003911675,0.004493423
5409,NS4A,0.002028042,0.002108337,0.003601609
5410,NS4A,0.002003154,0.002239387,0.00144539
5411,NS4A,0.003128866,0.003708679,0.013526641
5412,NS4A,0.003978307,0.003722768,0.001878757
5413,NS4A,0.001213512,0.001808139,0.005691999
5414,NS4A,0.004948746,0.002464657,0.015947126
5415,NS4A,0.011645382,0.007140193,0.002998198
5416,NS4A,0.003240581,0.004068886,0.003649616
5417,NS4A,NA,0.005533805,0.00563424
5418,NS4A,0.004785972,0.009387233,0.001084062
5419,NS4A,0.006454678,0.005543211,0.004315444
5420,NS4A,0.011883675,0.009522319,0.002156722
5421,NS4A,0.012112367,0.010556657,0.002810883
5422,NS4A,0.003073026,0.002806534,0.00219155
5423,NS4A,0.005281609,0.002644849,0.003185499
5424,NS4A,0.00363476,0.003774115,0.006962143
5425,NS4A,0.002412158,0.001350108,0.001133062
5426,NS4A,0.007391804,0.011123151,0.004336243
5427,NS4A,0.002268963,0.002220748,0.001917332
5428,NS4A,0.00184534,0.001687571,0.002479055
5429,NS4A,0.00803752,0.003132185,0.002842014
5430,NS4A,0.002813587,0.003577732,0.004301483
5431,NS4A,0.004372051,0.019539521,0.006852491
5432,NS4A,0.00293597,0.00449591,0.002505688
5433,NS4A,0.00262574,0.002534977,0.001963517
5434,NS4A,0.003161127,0.00286146,0.002376811
5435,NS4A,0.005324198,NA,NA
5436,NS4A,0.002562891,0.002986189,0.002432054
5437,NS4A,0.002724119,0.002335153,0.003195783
5438,NS4A,0.011311178,0.006328163,0.005926299
5439,NS4A,0.013941273,0.021054301,0.001141836
5440,NS4A,0.003633587,0.004152579,0.003631814
5441,NS4A,NA,0.003216529,0.003967683
5442,NS4A,0.004892888,0.00941623,0.002842733
5443,NS4A,0.002863174,0.002934356,0.00520766
5444,NS4A,0.003489359,0.020661006,0.005762057
5445,NS4A,0.001880693,0.001393727,0.001238944
5446,NS4A,0.001574842,0.001189045,0.001261365
5447,NS4A,0.006928064,NA,0.008068332
5448,NS4A,0.001979287,0.001480636,0.001750762
5449,NS4A,0.004255397,0.003407541,0.004776324
5450,NS4A,0.002545177,0.011758243,0.002398552
5451,NS4A,0.004468237,0.003418103,0.003102468
5452,NS4A,0.003065867,0.001224719,0.007071142
5453,NS4A,0.003802564,0.004731644,0.019264263
5454,NS4A,0.00251518,0.000928545,0.001111184
5455,NS4A,0.005422295,0.005030505,0.006276418
5456,NS4A,NA,0.010756165,0.00965248
5457,NS4A,0.002472827,0.002875063,0.0012576
5458,NS4A,0.006321506,0.010334974,0.003897317
5459,NS4A,NA,0.029089412,0.00365219
5460,NS4A,0.00199864,0.002500427,0.005569119
5461,NS4A,0.005293202,0.00573167,0.004208179
5462,NS4A,0.003435194,0.0058036,0.002763137
5463,NS4A,0.001734344,0.001906809,0.003310212
5464,NS4A,0.001906165,0.001880895,0.003603682
5465,NS4A,0.004904074,0.004717786,0.024442495
5466,NS4A,0.002464506,0.001902622,0.001399617
5467,NS4A,NA,0.006636967,0.00548431
5468,NS4A,0.011829868,0.004607374,0.004535951
5469,NS4A,0.001119333,0.000866198,0.001512709
5470,NS4A,0.003559085,0.003686483,0.002308626
5471,NS4A,0.00303289,0.00609672,0.005502798
5472,NS4A,0.003922336,0.003081909,0.001359941
5473,NS4A,0.002487728,0.003190562,NA
5474,NS4A,0.007727947,0.003845807,0.00914865
5475,NS4A,0.002192646,0.001910988,0.002246207
5476,NS4A,0.004473442,0.004763496,0.003686784
5477,NS4A,0.004174091,0.004666208,0.004175641
5478,NS4A,0.000760418,0.000827361,0.000658175
5479,NS4A,0.004293668,0.004409121,0.005055491
5480,NS4A,0.010252979,0.007569688,0.003002579
5481,NS4A,0.00617877,0.006131437,0.007402198
5482,NS4A,0.002623757,0.002244082,0.002114705
5483,NS4A,0.001514273,0.002276695,0.001915905
5484,NS4A,0.001318484,0.001445426,0.001216854
5485,NS4A,0.005320869,0.00467441,0.005634257
5486,NS4A,0.013070242,0.008928868,0.011004738
5487,NS4A,0.000863613,0.00058425,0.001388474
5488,NS4A,0.003910098,0.004136423,0.004344081
5489,NS4A,0.005183657,0.006083772,0.005851167
5490,NS4A,0.00338009,0.003933501,0.002315258
5491,NS4A,0.003039351,0.001905022,0.002827865
5492,NS4A,0.004872087,NA,0.005202394
5493,NS4B,0.004900758,0.002429924,0.004595083
5494,NS4B,0.001987388,0.00238297,0.002367798
5495,NS4B,0.019195265,0.020975276,0.005710867
5496,NS4B,0.00137346,0.006576078,0.00132399
5497,NS4B,0.003766479,0.002514486,0.004433876
5498,NS4B,0.005566535,0.011713774,0.007091703
5499,NS4B,0.002437793,0.002266306,0.001891975
5500,NS4B,0.004320444,0.005515666,0.002343399
5501,NS4B,0.00338817,0.002561602,NA
5502,NS4B,0.01680394,0.001574488,0.003999567
5503,NS4B,0.003299419,0.004477911,0.002548432
5504,NS4B,0.013216104,0.004327608,0.01205567
5505,NS4B,0.002245125,0.001569217,0.001701311
5506,NS4B,0.002742577,0.000956503,0.001383845
5507,NS4B,0.012155541,0.01650457,0.012647672
5508,NS4B,0.003443547,0.00258043,0.002886882
5509,NS4B,0.002743823,0.00219002,0.002339239
5510,NS4B,0.002507928,0.001595718,0.009415993
5511,NS4B,0.004763106,0.003910189,0.001604893
5512,NS4B,0.003075189,0.003443,0.00383171
5513,NS4B,0.003300982,0.002761749,0.008839076
5514,NS4B,0.002558769,0.002280097,0.002300823
5515,NS4B,0.003652749,0.002250998,0.001866438
5516,NS4B,0.004169653,NA,0.014923696
5517,NS4B,0.002537722,0.001389691,0.000940343
5518,NS4B,0.002403832,0.003619989,0.002740075
5519,NS4B,0.012419399,0.00532461,0.004296717
5520,NS4B,0.000931459,0.000978609,0.001856616
5521,NS4B,0.001646524,0.001466955,0.005008272
5522,NS4B,0.004991641,0.010749359,0.004157401
5523,NS4B,0.005801834,0.005649745,0.000699223
5524,NS4B,0.00346467,0.00399935,0.003866951
5525,NS4B,0.002244629,0.002782722,0.008879118
5526,NS4B,0.007589967,0.003163708,0.0043966
5527,NS4B,0.003825899,0.004655612,0.006743313
5528,NS4B,0.003933854,0.006824241,0.011910767
5529,NS4B,0.002244367,0.001892854,0.004362907
5530,NS4B,0.003867496,0.003695176,0.003283768
5531,NS4B,0.004830595,0.011994984,0.002728143
5532,NS4B,0.002564816,0.002283194,0.001744475
5533,NS4B,0.001634616,0.002402824,0.00456904
5534,NS4B,0.016003732,0.005503629,0.003590721
5535,NS4B,0.002000746,0.002574311,0.003397982
5536,NS4B,0.004514175,0.003694543,0.003191754
5537,NS4B,0.004022549,NA,0.003419643
5538,NS4B,0.003133679,0.002680782,0.001505384
5539,NS4B,0.00416385,0.01043422,0.002860669
5540,NS4B,0.007486186,NA,0.006424647
5541,NS4B,0.002254463,0.001951028,0.00293898
5542,NS4B,0.003659314,0.003232641,0.00308044
5543,NS4B,0.006080597,0.004328863,0.001080539
5544,NS4B,0.003619686,0.002937857,0.003788796
5545,NS4B,0.00482209,0.005819471,0.004797773
5546,NS4B,0.005699334,NA,0.002542655
5547,NS4B,0.002147609,0.001754586,0.001285597
5548,NS4B,0.002653105,0.002247499,0.010619383
5549,NS4B,0.003348439,0.004488299,NA
5550,NS4B,0.004327831,0.004131223,0.005786372
5551,NS4B,0.00482758,0.004342154,0.004924706
5552,NS4B,0.004829935,0.013119092,0.007455459
5553,NS4B,0.001913165,0.001716876,0.003156047
5554,NS4B,0.002043829,0.002548546,0.004434321
5555,NS4B,0.00705129,0.008632705,0.00149613
5556,NS4B,0.00393011,0.002404898,0.001318619
5557,NS4B,0.003620685,0.004120179,0.002925426
5558,NS4B,0.015389614,0.006047941,0.007506012
5559,NS4B,0.002744096,0.002132181,0.000781995
5560,NS4B,0.002199848,0.002269656,0.001217309
5561,NS4B,0.007370956,0.010530248,0.007232683
5562,NS4B,0.001397347,0.00510882,0.003414859
5563,NS4B,0.004449659,0.002298493,0.00303717
5564,NS4B,0.005583842,0.003142332,0.005985795
5565,NS4B,0.006749807,0.014794482,0.007822634
5566,NS4B,0.005100058,0.004978372,0.004051543
5567,NS4B,0.004513736,0.004692103,0.011624304
5568,NS4B,0.002297372,0.002002176,0.00211537
5569,NS4B,0.004200689,0.003480177,0.006591735
5570,NS4B,0.004883511,NA,0.003256067
5571,NS4B,0.004584412,0.003946237,0.003211486
5572,NS4B,0.002424317,0.002140888,0.002283754
5573,NS4B,0.012332039,NA,0.005767302
5574,NS4B,0.002961234,0.002783223,0.003202675
5575,NS4B,0.00280663,0.002569547,0.003553497
5576,NS4B,0.010774906,0.004955026,0.008787363
5577,NS4B,0.004310907,0.003576087,0.003404237
5578,NS4B,0.001083693,0.001279667,0.002156371
5579,NS4B,0.003934748,0.007233157,0.009153724
5580,NS4B,0.002344441,0.002700419,0.001452903
5581,NS4B,0.003963708,0.005491829,0.002900358
5582,NS4B,0.00709087,0.005405123,0.016775301
5583,NS4B,0.001533854,0.001463481,0.001146333
5584,NS4B,0.003738653,0.002689095,0.00343458
5585,NS4B,NA,0.007712901,0.005096211
5586,NS4B,0.00186922,0.001283302,0.000719188
5587,NS4B,0.002341122,0.002355491,0.003234125
5588,NS4B,0.012630346,0.004847634,0.00610827
5589,NS4B,0.000651445,0.001325131,0.004008583
5590,NS4B,0.004836866,0.004989592,0.002849311
