"","merged.pos","D75046-","D75054-","D75064-","D75066-","D75077-","D75079-","D75150-","D75173-","D75201-","D75211-","D75224-","D75239-","D75240-","D75251-","D75290-","D75292-","D75315-","D75327-","D75338-","D75366-","D75383R","mean"
"3516",3516,0.00528919979525678,0.00548892051229925,0.00778527470897902,0.00868451025056948,0.0107997664915353,0.00564236111111111,0.00651302605210421,0.00507207688200747,0.00470904809956273,0.00578158458244111,0.00647630261995879,0.00442673749446658,0.0070298769771529,0.00501713166911405,0.00376386687797147,0.004739336492891,0.00685673042223024,0.00592007893438579,0.00418410041841004,0.00522193211488251,0.00462573591253154,0.00590607611523149
"3517",3517,0.00391489361702128,0.00631107491856678,0.00311757719714964,0.00512382578992314,0.00291800408520572,0.00390455531453362,0.00400801603206413,0.00347686547205135,0.00420168067226891,0.00385026737967914,0.00470311581422693,0.00236896653834765,0.00406863612241288,0.00502820701496198,0.00467998154373476,0.00343193332243831,0.00431732325957906,0.00452861259777686,0.00386349001931745,0.0053735255570118,0.00505902192242833,0.00420236067574761
"3518",3518,0.0022090059473237,0.00566457616831883,0.004,0.00738951257638198,0.00495337995337995,0.00151351351351351,0.000498504486540379,0.00479105669417088,0.00353743788427525,0.00170903653065584,0.0202881505439577,0.00191458026509573,0.00687224669603524,0.00378880469322904,0.00355426841308497,0.00392605921805987,0.00485961123110151,0.00568743818001978,0.00288831835686778,0.00496667102339563,0.00168705187684521,0.00460472496439299
"3519",3519,0.0049632038336471,0.00264442636289666,0.00440429979098238,0.00357449242207607,0.00526008182349503,0.0032559149120903,0.00251635631605435,0.00241416309012876,0.00127323656735421,0.00342832654810371,0.00148323939483833,0.00282066508313539,0.0049982149232417,0.00198437306213568,0.00328969452836522,0.00330961442991891,0.0025528811086798,0.00315509797409499,0.00258314497901195,0.00397561622051418,0.00552956188855806,0.00330555263139632
"3520",3520,0.00462091391408523,0.0043138866064092,0.00545000378472485,0.00519930675909879,0.0122461170848268,0.0145399305555556,0.0040281973816717,0.00592991913746631,0.00389632390310012,0.00429553264604811,0.00407925407925408,0.00392689925993052,0.00513102437236577,0.005332656170645,0.00678733031674208,0.0068481982716452,0.00470332850940666,0.00431427860283747,0.00560316413974951,0.00540467504391298,0.00863557858376511,0.00596602472015434
"3521",3521,0.00188420692017814,0.00287947346770876,0.00311124601608742,0.0069344120196475,0.00358959018845348,0.0330343469700284,0.00556398583712696,0.0035030988951765,0.0082398912674142,0.00365591397849462,0.0040650406504065,0.00166843622023358,0.00184094256259205,0.0043317620078991,0.00505992010652463,0.0107667210440457,0.00288340241484952,0.00382886632262361,0.00297324083250743,0.00797944279145253,0.00430848772081,0.0058144013444886
"3522",3522,0.000682943486426498,0.00123355263157895,0.00318495487980587,0.00144487790781679,0.00178997613365155,0.00151975683890578,0.0010126582278481,0.000809935205183585,0.000679809653297077,0.000646133965108766,0.000581226387678001,0.000908953188910771,0.000366300366300366,0.00204081632653061,0.000995553195725758,0.00178978197201432,0.000900738605656638,0.00108171076718256,0.00197173841603681,0.0016229375169056,0.00430848772081,0.00140823063777973
"3523",3523,0.00288331071913161,0.00454357703428335,0.0030441400304414,0.00348482648468128,0.00421559771153267,0.00355239786856128,0.00203355363497712,0.002173322466721,0.00281521924586248,0.00454742312689476,0.00379340531076743,0.00319197446420429,0.00292504570383912,0.00191914022517912,0.00247557875016727,0.00374714890843923,0.00289121792555114,0.00302140159462862,0.00361366622864652,0.00325423728813559,0.00301724137931034,0.00319730600485503
"3524",3524,0.00994437889769088,0.00348932676518883,0.00637571157495256,0.00521966072205307,0.00568862275449102,0.00224064530584808,0,0.0143359480659995,0.00563139931740614,0.0023840485478977,0.0357561547479484,0.00166717187026372,0.0102096627164995,0.00856558424955254,0.00619195046439629,0.0104234527687296,0.00288392213410238,0.00485233832510667,0.0032605151613955,0.00716991341991342,0.00300945829750645,0.00710951743366392
"3525",3525,0.00322909585316112,0.00206015657189946,0.00236496795849863,0.0029146021568056,0.000903070439494281,0.00111756817165847,0.000520291363163372,0.000816548720740337,0.00273130761351997,0.00195652173913043,0.0206978119455943,0.0012171002586338,0.001284168042561,0.00128320287437444,0.00216494147892565,0.00311373320222878,0.00217115976117243,0.0011883541295306,0.0032499187520312,0.00353116936031509,0.00346770697876029,0.00295159035105711
"3526",3526,0.00560747663551402,0.00459770114942529,0.00392881904321701,0.00585849481748535,0.00640243902439024,0.00632482493788118,0.0046801872074883,0.00443581924036596,0.00471293916023993,0.00501198518195685,0.00231548480463097,0.0129449838187702,0.00373482726423903,0.00440642820114049,0.00679722726966821,0.00571895424836601,0.00615161932332187,0.00816291459013576,0.00359242325277596,0.00424832122790188,0.00438020148926851,0.00542924151848491
"3527",3527,0.00511334583262315,0.00186721991701245,0.00505708374837177,0.00550022298201278,0.0124885775205605,0.00134318334452653,0.00103842159916926,0.0033003300330033,0.00564971751412429,0.00218483722962639,0.0174570846668606,0.00122549019607843,0.0371816322736568,0.0033535405649426,0.01067472306143,0.0078405749754982,0.00434625135820355,0.00438709677419355,0.00259824618382592,0.00459832296456586,0.00475367329299914,0.00675997981110881
"3528",3528,0.00272990957174544,0.00206483584555028,0.00243809523809524,0.00354662331904832,0.00244274809160305,0.0017825311942959,0.00051975051975052,0.00274348422496571,0.00204918032786885,0.00238767093553288,0.00173560890945907,0.0077910174152154,0.000370576246062627,0.00269680236291255,0.00315097881469563,0.00504393101204035,0.00144170120742476,0.00166593599298553,0.00226830848995463,0.00363391655450875,0.0055746140651801,0.00276562953994741
"3529",3529,0.00392558457074586,0.00248138957816377,0.00327843854833791,0.00191599115696389,0.00244947948560931,0.00244934313070586,0.00417101147028154,0.00219478737997257,0.00299196443836553,0.00130519904285404,0.00289939112786315,0.00229357798165138,0.00149003538834047,0.00231392209795604,0.00335390394419104,0.00374288039056143,0.00234360915810348,0.00341603739661992,0.0022609819121447,0.00391997837253312,0.00298889837745517,0.00277078118806763
"3530",3530,0.0271058500600446,0.0107393638992152,0.0107535082367297,0.00294204177699323,0.00276243093922652,0.00356665180561748,0.00156494522691706,0.00301204819277108,0.0045407813570939,0.0013091861226271,0.00290107339715695,0.00473065771402411,0.00130670151204032,0.00309079201545396,0.00335570469798658,0.00782141111292162,0.00594487479733381,0.223213472917615,0.00841423948220065,0.00796974199648791,0.00554371002132196,0.0163137708229418
"3531",3531,0.00411805078929307,0.00123839009287926,0.003736179946626,0.00161717142017054,0.00367647058823529,0.00334075723830735,0.00156657963446475,0.00218758545255674,0.00222774398080713,0.00153038915609969,0.00173310225303293,0.00167913295680049,0.0016800448011947,0.00373278414210323,0.00282068502350571,0.00260459059091649,0.00144014401440144,0.0017327861377109,0.00226171243941842,0.00256479481641469,0.00298126064735946,0.00240335029153801
"3532",3532,0.00636066701048651,0.00890637945318973,0.00665901262916188,0.00754437869822485,0.0279141104294479,0.00778816199376947,0.0062992125984252,0.0084954782132091,0.0075116560179589,0.00726072607260726,0.00463096960926194,0.00902002751872802,0.00822429906542056,0.00721370604147881,0.00748180102453492,0.00752494683461476,0.00706010137581463,0.0053382420616659,0.00421393841166937,0.00718157181571816,0.00810234541577825,0.00813008249005553
"3533",3533,0.00376068376068376,0.00369913686806412,0.00418919948206261,0.151214454976303,0.0030543677458766,0.00221827861579414,0.00369393139841689,0.00245633187772926,0.00206700542588924,0.00109577032653956,0.00201322979580098,0.000759647523549073,0.00409378489021213,0.00230031948881789,0.00215154978820682,0.0395126769838657,0.00684931506849315,0.00319608949050573,0.00258983489802525,0.00509246850710265,0.00211864406779661,0.0118155581418922
"3534",3534,0.0011864406779661,0.002050020500205,0.00227203877612845,0.00220167327168648,0.00211928549803209,0.00307219662058372,0.0010515247108307,0.002710027100271,0.00283748925193465,0.00174710635509937,0.000861326442721792,0.00211002260738508,0.00238226131574125,0.0044529262086514,0.00241254523522316,0.00130144786074508,0.00161637931034483,0.488600288600289,0.00127713920817369,0.00159553250897487,0.00377358490566038,0.025315774141269
"3535",3535,0.00218671152228764,0.00557045595213534,0.00508230296594098,0.00433463372345037,0.00455097087378641,0.00241545893719807,0.105596620908131,0.00327779295274515,0.00397923875432526,0.00351339481774264,0.00574712643678161,0.00316217437132962,0.0036563071297989,0.00345622119815668,0.00294965475631829,0.00520071509832602,0.00395327942497754,0.0035880875493362,0.00284001262227832,0.00453514739229025,0.00587002096436059,0.00883172992150938
"3536",3536,0.00876010781671159,0.00959183673469388,0.0379823302876992,0.0155027734319442,0.0264900662251656,0.00645300064530006,0.000525486074619023,0.00780409041980624,0.00914713825246102,0.0219386612939333,0.00115406809001731,0.00251293422025129,0.0908600215905002,0.0156842904123451,0.00937018941168596,0.00929246820997718,0.00973148315011714,0.403166226912929,0.00754479723357435,0.370837203131219,0.00533661740558292,0.0509374186166921
"3537",3537,0.00540540540540541,0.00346938775510204,0.00324920658908871,0.00411347517730496,0.00240818783865141,0.00256849315068493,0.00105820105820106,0.00214477211796247,0.0014040014040014,0.00270758122743682,0.00145095763203714,0.00222982012784302,0.00127574266447968,0.00116354234001293,0.00360863348539525,0.00377792378449409,0.00180962721679334,0.00180257510729614,0.00188087774294671,0.00356906807666887,0.00494030465212021,0.00266846593113936
"3538",3538,0.00891505466778806,0.00489596083231334,0.00458646616541353,0.00506828100802478,0.0062667860340197,0.00491558025219064,0.012664907651715,0.00883534136546185,0.00703544103420983,0.00435979807251033,0.00636021971668112,0.0051630033928308,0.00657543984361116,0.00534487146856707,0.00741289844329133,0.00690448791714614,0.0036231884057971,0.00409801789746592,0.0059375,0.00390269285807207,0.00290215588723051,0.00598895680544478
"3539",3539,0.0147310722850291,0.0687194127243067,0.00928074245939675,0.143887945670628,0.00840588411888322,0.00432338953739732,0.0031331592689295,0.00720384204909285,0.160863210386037,0.474205902230232,0.00400572246065808,0.00303951367781155,0.00164654226125137,0.00290881497407361,0.00858050131747855,0.00830348420709866,0.0100882723833544,0.00873582528349433,0.00569981000633312,0.0117936754795231,0.018860188601886,0.0465912814944236
"3540",3540,0.00223022816949734,0.00305312436393242,0.001806684733514,0.00392982456140351,0.00364741641337386,0.00282854656222802,0.00315291644771414,0.00107181136120043,0.00160310496118799,0.000446030330062444,0.00342270393610953,0.00212668995898527,0.00291917533296844,0.000880060346995222,0.00269923746541602,0.000812743823146944,0.00071774627669119,0.00260219927809956,0.0015852885225111,0.000784006272050176,0.00165357585779248,0.00209395785594667
"3541",3541,0.00483508893109998,0.0040874718986307,0.00279182071983702,0.00281968137600451,0.00638686131386861,0.00570425625274243,0.00104384133611691,0.00322754168908015,0.00287089419910496,0.00337457817772778,0.00599486154724522,0.00244312108718888,0.0016522856618322,0.00279329608938547,0.00263834393180896,0.00617986664498292,0.00323682790864952,0.00379971291058009,0.00319488817891374,0.00327225130890052,0.0041407867494824,0.00364229894824681
"3542",3542,0.0113616801514891,0.00641423546451479,0.00324283559577677,0.00616851254731529,0.00493370336108541,0.00700985761226725,0.00104931794333683,0.00402252614641995,0.00413502109704641,0.00202383629413087,0.00342563516985441,0.257741347905282,0.209833668433559,0.00316455696202532,0.010872519706442,0.0235486508585446,0.00216255181113714,0.00378596668349319,0.00412960609911055,0.00509803921568627,0.0012396694214876,0.0273982732609526
"3543",3543,0.00137717335169564,0.00061741098991562,0.00157906609519513,0.000978200111794298,0.00153846153846154,0.002851502522483,0.00156903765690377,0.000267881060809001,0.00210757039285112,0.462794918330309,0.000284495021337127,0.000298998355509045,0.000537345513164965,0.000774393391843056,0.000815771583956492,0.000977517106549365,0.00144092219020173,0.00108932461873638,0.00031675641431739,0.00195771339075959,0.0016597510373444,0.0231349624130542
"3544",3544,0.00676848316556751,0.00845535161889049,0.00543273221157474,0.00775412378401241,0.00739827373612824,0.00965335673541027,0.00471698113207547,0.00513652338469857,0.00493071495366828,0.0044340723453909,0.00744132799084144,0.00338135842399294,0.00531067445565587,0.00400983055232182,0.00529172320217096,0.00591035954687243,0.00443213296398892,0.00605245460659045,0.00733184571246414,0.00632577754348972,0.00957136912193092,0.00617806986608269
"3545",3545,0.0236655726377613,0.0132248219735504,0.0158064274477489,0.0166456847111484,0.00245022970903522,0.0124426981008513,0.00208659363588941,0.0137503370180642,0.238268368986218,0.00576701268742791,0.00113895216400911,0.0193123628383321,0.00632911392405063,0.00287506534239415,0.00813118308713918,0.0664919751064527,0.14815484804631,0.00950334683084043,0.00885515496521189,0.0418086500655308,0.00499168053244592,0.0315095276100196
"3546",3546,0.00606270569894336,0.00548223350253807,0.00599120279083877,0.00567395516191531,0.00856531049250535,0.00715524718126626,0.0041994750656168,0.00626191124421454,0.00383312533428419,0.00469373386528984,0.0037410071942446,0.00365871505927118,0.003886925795053,0.00722638286690317,0.00475796441870087,0.00634602538410154,0.0104555638536221,0.0053696819496076,0.00499531689041524,0.00572722429408631,0.0029130253849355,0.00557127302039779
"3547",3547,0.0036420395421436,0.00223531802479171,0.00146729477179705,0.00234515105531797,0.00331525015069319,0.00174140182847192,0.00210304942166141,0.000272702481592582,0.00145038819213378,0.00139437601673251,0.00142166619277794,0.0014626298083955,0.000714796283059328,0.0020185708518369,0.00205268559698939,0.00115131578947368,0.00182882223847842,0.00140136839502102,0.00187324383390571,0.00161138713575937,0.00292397660818713,0.00182987781996286
"3548",3548,0.0052128583840139,0.00930232558139535,0.0350499615680246,0.0104424292388019,0.00598981731057203,0.0433933608157952,0.00208659363588941,0.00819672131147541,0.37951301427372,0.302451673738802,0.0019774011299435,0.000879249706916764,0.00786275911365261,0.00740740740740741,0.0159840845167044,0.00394153391361471,0.0180755888259996,0.00453458652815566,0.00342252644679527,0.029632609278627,0.00587002096436059,0.0429155487471746
"3549",3549,0.0043721580972368,0.00933062880324544,0.00146537097022983,0.00510485651214128,0.00241036456764086,0.00391815411406182,0.00367840252233316,0.00274951883420401,0.00263942103022563,0.00354693781035706,0.00368585199886589,0.00281314776428783,0.00288496213487198,0.003006696733634,0.0041726520281825,0.0021498263601786,0.00329912023460411,0.00388686735031426,0.0056232427366448,0.00229048773915387,0.00338983050847458,0.00363897613575659
"3550",3550,0.00260733530332001,0.00100765820233777,0.0030006924674925,0.00164226084576434,0.00177567327611719,0.00173010380622837,0.00104712041884817,0.00165198237885463,0.00141772996413977,0.0023121387283237,0.00337837837837838,0.00190559953092935,0.00214438884917798,0.00230165177362578,0.00327176061618158,0.00196882690730107,0.00182581705313128,0.00181129589988474,0.0043640897755611,0.00187995165838593,0.00127226463104326,0.00211032002214414
"3551",3551,0.00347523892267593,0.00505970451325643,0.0184196269638573,0.0121884415228704,0.0209080047789725,0.00583279325988334,0.00261780104712042,0.00606394707828004,0.00410798122065728,0.0109099350046425,0.00394811054709532,0.00190392501464558,0.00214056368176953,0.0252043596730245,0.00841025641025641,0.0326266975819808,0.0126768326290649,0.415237302248127,0.00437636761487965,0.00714381992182235,0.00852878464818763,0.02913240448967
"3552",3552,0.0022667829119442,0.00263157894736842,0.00364030671520409,0.007379065318393,0.00297353553374963,0.00387847446670976,0.0010443864229765,0.00220203688411781,0.00217318622534269,0.00322654989628947,0.00281531531531532,0.00249376558603491,0.00232516544446432,0.00246474051759551,0.00225209854637276,0.00313169606065601,0.00220264317180617,0.00350029169097425,0.0031210986267166,0.00242685721990023,0.00729613733905579,0.0031164625162375
"3553",3553,0.00261460693742374,0.00222762251923856,0.00217239506555978,0.00260024633912686,0.00299760191846523,0.0019451048195375,0.000523560209424084,0.00110162489672267,0.0015894261335118,0.00276370336250576,0.000846262341325811,0.00102714600146735,0.000714668572449526,0.001097243176519,0.00286963651270839,0.0023132848645076,0.00221279734464319,0.00292666610920646,0.000624609618988132,0.00161790481326682,0.00257510729613734,0.00187434375489217
"3554",3554,0.164057063326374,0.0106962663975782,0.0186378814941368,0.0125768967874231,0.00779844031193761,0.00647249190938511,0.0031413612565445,0.0041413583655439,0.00878220140515222,0.00413983440662373,0.00256702795208214,0.00278143756404626,0.125999644570819,0.0925418151905676,0.0100190839694656,0.00895968143354903,0.0162932790224033,0.00994235107360682,0.00625195373554236,0.393829156561574,0.029723991507431,0.0447311056305612
"3555",3555,0.00435767822903957,0.00281917035843737,0.00325884543761639,0.00286611164187253,0.00711321873147599,0.0055782021025531,0.00104166666666667,0.00193637621023513,0.00275367156208278,0.00275040110016044,0.0033907883582933,0.0033704572098476,0.00282685512367491,0.00397532556545579,0.00299686691186487,0.00330087473180393,0.00367849917233769,0.00483776795395779,0.00530090427190521,0.00389680193496372,0.00466101694915254,0.00365292858206654
"3556",3556,0.00156467315716273,0.00120240480961924,0.000775314002170879,0.000681198910081744,0.00148279952550415,0.000857632933104631,0,0.000828729281767956,0.00166652778935089,0.00275545350172216,0.000282565696524442,0.00175412951322906,0.00511373655439958,0.00164293537787514,0.0012245731002109,0.0016498927569708,0.00110639867232159,0.000999500249875062,0.00529430084085955,0.00120740541990877,0.00380067567567568,0.00170908798896833
"3557",3557,0.0161795407098121,0.0606603023070804,0.0173565778358037,0.0114254624591948,0.00740302043233639,0.00708762886597938,0.00413650465356774,0.422839506172839,0.0107571714476318,0.00619550252409362,0.00509482026606284,0.00334448160535117,0.011377559950989,0.0147038801906059,0.161857221006565,0.019824880224682,0.0897981855211998,0.00957648807066788,0.00774233508826262,0.0373144309214926,0.0126475548060708,0.0446344311933471
"3558",3558,0.00452803901079763,0.00139275766016713,0.000384172109104879,0.000678058041768375,0.00118098612341305,0.00107388316151203,0.0005175983436853,0.000559127760693318,0.00116802936759553,0.00252177900045851,0.00084985835694051,0.00145327713995059,0.00192206884501136,0.00122565708838349,0.00170741701953285,0.00330523880350355,0.00129821958456973,0.00148514851485149,0.00092678405931418,0.00173217854763491,0.0050547598989048,0.00166500183037111
"3559",3559,0.00764286955011291,0.00614347998414586,0.00633400278078171,0.00556913882097256,0.0050251256281407,0.0032488628979857,0.00419067574646412,0.00448430493273543,0.00603166624780095,0.00367478180983004,0.00399543378995434,0.0036326649229875,0.00557103064066852,0.00459832296456586,0.00493083139295987,0.00437784138743896,0.00710678885356275,0.00611368142762723,0.00590062111801242,0.00679275439531167,0.00546907867059318,0.00527780752203106
"3560",3560,0.0094027511753439,0.00496425734710087,0.0112229102167183,0.00789760348583878,0.0107079119571684,0.00585302406243226,0.00578034682080925,0.00759921193357726,0.0078674255105457,0.0132601737540009,0.00283607487237663,0.00756363636363636,0.00453040599407562,0.00243144671079292,0.00817104725588996,0.0578005962239152,0.0152501394829831,0.010662038184974,0.0059116365899191,0.0140149492792312,0.00421585160202361,0.0103782589915883
"3561",3561,0.0047071129707113,0.00493778392257555,0.00543811274509804,0.00417677175963352,0.00323815130997939,0.00487701441899915,0.00257997936016512,0.00647158131682611,0.0035167043456418,0.00320292839167239,0.00369108461101647,0.00536231884057971,0.00486533449174631,0.00406614258606668,0.00552486187845304,0.00512650901273359,0.00355073817977948,0.00359447757536149,0.00489446313857449,0.0045425048669695,0.0021043771043771,0.00430804537271239
"3562",3562,0.00329346507193621,0.00315146740200906,0.00284834488067744,0.00256860889549817,0.00207284572105419,0.00234942332336608,0.00207900207900208,0.000851788756388416,0.000921195879742065,0.000912616929044034,0.000569962952408094,0.000860585197934596,0.00119801471846654,0.00132855055134848,0.0016428229173797,0.00215018193847172,0.00206417714392944,0.00196447573053941,0.00092678405931418,0.0012990387113536,0.00374531835205993,0.00184755577199635
"3563",3563,0.0203549060542797,0.0447290640394089,0.00708019085731876,0.0205045190880885,0.0183540556542333,0.0288502333474756,0.0015495867768595,0.139548349739433,0.0250083920778785,0.0324200913242009,0.0191538021726701,0.0109273903666427,0.0167894466335446,0.0118168389955687,0.0143448275862069,0.00346191889218595,0.037397157816006,0.00269718022067838,0.0138888888888889,0.0302122672222946,0.011652101539742,0.0243210099663622
"3564",3564,0.0024411508282476,0.00492610837438424,0.00447669033652362,0.0048582995951417,0.00356188780053428,0.00339126748622298,0.00414722654224987,0.0046189376443418,0.00268614119029632,0.00251313685172493,0.00199203187250996,0.00244358200373724,0.00375875619340509,0.00271296798697775,0.00288778877887789,0.00298309579052038,0.00486163051608078,0.00508030154047853,0.00218545113955667,0.00326925591735321,0.00250731299623903,0.00344300101835257
"3565",3565,0.00386371619248332,0.00571766561514196,0.00612292958630976,0.00420510037981552,0.00537634408602151,0.00533617929562433,0.00418410041841004,0.00433025404157044,0.00342408551862368,0.00180831826401447,0.00168397417906259,0.0021654395842356,0.00256629597946963,0.00312584941560207,0.00491467576791809,0.00525192844247497,0.00334448160535117,0.00412575294991336,0.00774233508826262,0.00656512605042017,0.00467886005954913,0.00431111488191783
"3566",3566,0.00437905062182519,0.00156739811912226,0.00196278558530266,0.00420111126168858,0.000892591490627789,0.00382978723404255,0.00103896103896104,0,0.00150325705695674,0.001806684733514,0.00112580917534478,0.000431841082481647,0.000170386777986028,0.00244598450876478,0.00151015925315761,0.00280343007915567,0.0011125533098461,0.000822774395260819,0.0031104199066874,0.00510738606600314,0.00297745640153126,0.0020380870522981
"3567",3567,0.00227312467214548,0.00234695873264228,0.00360982500196186,0.00189419564335002,0.00593295757935331,0.000847637211273575,0.00103412616339193,0.002298190175237,0.00299525750894417,0.00224971878515186,0.00167410714285714,0.00100618082506828,0.00136123872724179,0.00447639717851329,0.00239430838692024,0.0203012442698101,0.00222304557243423,0.00295760762405521,0.00342785914615145,0.00548016701461378,0.00383304940374787,0.00355319984594595
"3568",3568,0.00385086644495011,0.00762910798122066,0.00534213213920968,0.00663237682728749,0.00860789551795785,0.00360474978795589,0.0046535677352637,0.0066129959746981,0.00408197267577474,0.00585190186810713,0.0022271714922049,0.00404390525707683,0.00630108991825613,0.00584239130434783,0.00632650254435428,0.00588908882708981,0.00372093023255814,0.00452042409796992,0.0040625,0.00536228093120586,0.00556268720581943,0.00527269232206231
"3569",3569,0.00594509529638049,0.00311587147030185,0.0297969105308555,0.011506700961148,0.00740302043233639,0.00339342523860021,0.00618875709128417,0.00516499282639885,0.00922386571381087,0.00269118636465575,0.00278940027894003,0.0160427807486631,0.0039095699473058,0.00559116323469249,0.00506502395619439,0.0209904886848147,0.00960650286347682,0.00279237844940867,0.00561622464898596,0.00796968905147635,0.33731853116994,0.0239105513790319
"3570",3570,0.00246783007227217,0.00389863547758285,0.00290766208251473,0.00216743429964779,0.00506103006847276,0.00423370025402202,0.00206611570247934,0.000866551126516464,0.00233080829101806,0.00134619699349338,0.00223276583868267,0.00202575604109391,0.00221201293176791,0.00164406083025072,0.00198902606310014,0.0017909475740801,0.00259547645532073,0.0023899785726059,0.00124882922260381,0.00248919166775842,0.00128205128205128,0.00234505051653977
"3571",3571,0.0040650406504065,0.00527034940464572,0.00402430363765486,0.00555329811729649,0.0020939276099312,0.00296421765826805,0.00414293112377007,0.00463365189690125,0.00258225739275302,0.00180139608196352,0.00363534675615213,0.0026071842410197,0.00221163661109221,0.00370828182941904,0.00378370941111723,0.00375020381542475,0.00111462010031581,0.00338814973969093,0.00530586766541823,0.00380577427821522,0.00301334481274214,0.00349788061115229
"3572",3572,0.0085272694972464,0.00429855412270418,0.0164583003639816,0.00569955217804315,0.00599880023995201,0.0308668076109937,0.00311203319502075,0.0171611401977894,0.00558426404400733,0.00449842555105713,0.00279251605696733,0.00101375814627082,0.0022157831941367,0.00824515597086712,0.00447781758060072,0.00637046716759229,0.00446428571428571,0.00530944084951054,0.00219366969602006,0.00815038780070987,0.00690250215703192,0.00734956815879946
"3573",3573,0.00610303356668462,0.00627943485086342,0.00336161357451577,0.00518983884184649,0.0117967332123412,0.0195495112622184,0.00475184794086589,0.00648584905660377,0.00408673894912427,0.0036101083032491,0.00419228619340414,0.00305232558139535,0.00223022816949734,0.00485976117745071,0.00386713624749672,0.00262768927574314,0.00373064726730088,0.00502470479859308,0.00600126342387871,0.00515532055518837,0.00482244629548444,0.00556088183541647
"3574",3574,0.00126582278481013,0.000779727095516569,0.00405763497846969,0.00149761742682097,0.00120809423135005,0.000846560846560847,0.000528820729772607,0.00152625152625153,0.00100033344448149,0.000450958286358512,0.00306748466257669,0.000580130529369108,0.0011986301369863,0.000977244171436549,0.00110200427026655,0.000976085895558809,0.00241456166419019,0.00129825168772719,0.0015752993068683,0.00132170235263019,0.00271616115889543,0.00144711319937608
"3575",3575,0.0060131195335277,0.00604406317020862,0.0057211168986423,0.00327109172686384,0.00879320800485143,0.0751959330650286,0.00160771704180064,0.00378907483422798,0.00784968684759916,0.429622815087397,0.00139353400222965,0.280564035470272,0.00771472655580319,0.00439716312056738,0.0027584304530722,0.0528806920189326,0.00371954621536173,0.00385221502363859,0.00189274447949527,0.00753370340999207,0.0261467889908257,0.0447981621881113
"3576",3576,0.00711678832116788,0.00799376096705011,0.00572209411563754,0.00751263488594454,0.00700152207001522,0.00805084745762712,0.00856989823245849,0.00410872313527181,0.00719063545150502,0.00780891134588884,0.00780814277746793,0.0120464441219158,0.0061548982732091,0.00978029766123317,0.00574036932014662,0.0091683038637852,0.00744324525493115,0.00700402731570653,0.00946372239747634,0.00607822410147992,0.010031919744642,0.00770454337212192
"3577",3577,0.0020069330414158,0.00272957691557809,0.001780868385346,0.00231323989658457,0.00275397796817625,0.00168740771989032,0.00159744408945687,0.00222292791362337,0.00233957219251337,0.000964087731983611,0.00139977603583427,0.00504104853809592,0.00306696200374851,0.00225733634311512,0.00318449290411907,0.00246224556795798,0.00130426681572573,0.00279159033411847,0.00410224045440202,0.0027609781751249,0.00675371454299865,0.00264384226522899
"3578",3578,0.481596777147043,0.00389483933787731,0.0500933944642554,0.00394343214577101,0.00274809160305344,0.0058972198820556,0.00372736954206603,0.0396573604060914,0.0157591928625031,0.386470037453184,0.00587576944599888,0.0103448275862069,0.00238704177323103,0.00621293419937871,0.0172318339100346,0.00163692912096906,0.0331841909023117,0.00969516988383265,0.00628338045868677,0.0218162702063346,0.0126353790613718,0.0533853067329646
"3579",3579,0.00366770584999083,0.0044921875,0.126355331682746,0.00245800901269971,0.00490346307079375,0.00359256128486898,0.00053248136315229,0.126742712294043,0.00616769461576929,0.00249716231555051,0.00139547864917667,0.00446107353576054,0.00477815699658703,0.00268096514745308,0.00966583816625242,0.00540540540540541,0.023168908819133,0.267261748490417,0.00598991172761665,0.00552413520978561,0.293718933574333,0.043117136414835
"3580",3580,0.0030035667354984,0.00559664201479113,0.00278842802370164,0.00255718141781503,0.00438459129345443,0.00287419854079151,0.00321888412017167,0.00321853878339234,0.0067001675041876,0.00430741328496939,0.00617977528089888,0.00351596835628479,0.00573713490959666,0.00441658355891153,0.00632383599722029,0.00477366255144033,0.00451382358472823,0.00576419213973799,0.00495703899537343,0.00404975412207116,0.00457456541628545,0.00445028317292009
"3581",3581,0.0114425060964172,0.00659077291791492,0.0244560487380331,0.0125088841506752,0.00313971742543171,0.0159010600706714,0,0.0218018595703751,0.00510887772194305,0.0219209039548023,0.0261824324324324,0.000879636416947662,0.00208188757807078,0.00985855122160309,0.014312513027166,0.00279605263157895,0.00434372049102927,0.00314328123635729,0.00461741424802111,0.142527075812274,0.00963302752293578,0.0163450582506991
"3582",3582,0.00206069689022106,0.002999400119976,0.00173807247762232,0.00254668930390492,0.00409706901985503,0.00198237885462555,0.00108108108108108,0.00131104555883317,0.00176026823134954,0.00246085011185682,0.00635359116022099,0.00265878877400295,0.00174764068507515,0.00258806613946801,0.00324492099322799,0.00164962058726493,0.00225818592397441,0.00297280755442861,0.00165453342157512,0.00230017251293847,0.00458926112895824,0.0025740543109743
"3583",3583,0.00244728915662651,0.00181488203266788,0.00315374507227332,0.00357142857142857,0.00287081339712919,0.0030966600309666,0.00165380374862183,0.00175438596491228,0.00191810524560087,0.0015527950310559,0.00247252747252747,0.00119563592885966,0.00283436669619132,0.00202986805857619,0.00238312188967547,0.0022872079725535,0.00412603150787697,0.00378954789812285,0.00401069518716578,0.00392613058019485,0.00232450023245002,0.00262921627026081
